2020-03-30 02:13:35.554400 {"type":"join","timestamp":1585534415.5543513,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"beko","nickname":"beko","username":"~beko","name":"Bernd Kosmahl","photo":"https:\/\/beko.famkos.net\/wp-content\/uploads\/2019\/05\/photo_2017-10-20_11-57-42-40x40.jpg","url":"http:\/\/beko.famkos.net","tz":"Europe\/Berlin","host":"tripskip.maxr.org"},"content":null,"modes":[]}
2020-03-30 15:20:31.093600 {"type":"join","timestamp":1585581631.0935876,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"cesarosum[m]","nickname":"cesarosum[m]","username":"disco6369","name":"@_discord_594822430896160768:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-anymyewqryhtsmhs"},"content":null,"modes":[]}
2020-03-30 15:22:17.916700 {"type":"join","timestamp":1585581737.916672,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"JeffMaherVegas[m","nickname":"JeffMaherVegas[m","username":"disco6451","name":"@_discord_540315973253857301:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-rvrhzpscqbhfjqbn"},"content":null,"modes":[]}
2020-03-30 15:22:24.515900 {"type":"join","timestamp":1585581744.515868,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"vbDiscord[m]","nickname":"vbDiscord[m]","username":"disco8483","name":"@_discord_415480922322894857:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-arpjpztvwgxhzwba"},"content":null,"modes":[]}
2020-03-30 15:22:33.083100 {"type":"join","timestamp":1585581753.083082,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"shivankDiscord[m","nickname":"shivankDiscord[m","username":"disco9384","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wjoiolmegsqydkzr"},"content":null,"modes":[]}
2020-03-30 15:22:33.640600 {"type":"join","timestamp":1585581753.6405735,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Mai-HsuanKevinCh","nickname":"Mai-HsuanKevinCh","username":"disco7843","name":"@_discord_416228076381405194:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-cgouvsmmeterjrwz"},"content":null,"modes":[]}
2020-03-30 15:22:36.280100 {"type":"join","timestamp":1585581756.2801292,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"zegordoDiscord[m","nickname":"zegordoDiscord[m","username":"disco7117","name":"@_discord_361268045014106112:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-mnswcoamkhirztre"},"content":null,"modes":[]}
2020-03-30 15:22:36.359700 {"type":"join","timestamp":1585581756.3597322,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"LuutheCoolDiscor","nickname":"LuutheCoolDiscor","username":"disco7708","name":"@_discord_108159026197446656:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zhdsjrmxcomeaavc"},"content":null,"modes":[]}
2020-03-30 15:22:36.416900 {"type":"join","timestamp":1585581756.4168842,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"icaruszDiscord[4","nickname":"icaruszDiscord[4","username":"disco9592","name":"@_discord_512647325768745001:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-eyemfpkqkqfshqsz"},"content":null,"modes":[]}
2020-03-30 15:22:36.418900 {"type":"join","timestamp":1585581756.4189494,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ArunDiscord[m]","nickname":"ArunDiscord[m]","username":"disco7223","name":"@_discord_229464105612869632:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ewrwxxeffhojmkns"},"content":null,"modes":[]}
2020-03-30 15:22:38.195500 {"type":"join","timestamp":1585581758.1954556,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"doodlemaniaDisco","nickname":"doodlemaniaDisco","username":"disco6869","name":"@_discord_605827904626098178:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-unczcnjinxnpixyq"},"content":null,"modes":[]}
2020-03-30 15:22:38.211000 {"type":"join","timestamp":1585581758.2110195,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"placer14Discord[","nickname":"placer14Discord[","username":"disco7210","name":"@_discord_509017984514129921:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-kufcobaanpfttsph"},"content":null,"modes":[]}
2020-03-30 15:22:45.131800 {"type":"join","timestamp":1585581765.1317973,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"freethinkingaway","nickname":"freethinkingaway","username":"disco5683","name":"@_discord_397450277365612555:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-papvuqmnrwenzfus"},"content":null,"modes":[]}
2020-03-30 15:22:49.042000 {"type":"join","timestamp":1585581769.042048,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"M|NecoDiscord[m]","nickname":"M|NecoDiscord[m]","username":"disco7931","name":"@_discord_564690582937534465:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-vunjzfzcnazwdpgb"},"content":null,"modes":[]}
2020-03-30 15:22:49.031500 {"type":"join","timestamp":1585581769.0314605,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"SpaceOutlawDisco","nickname":"SpaceOutlawDisco","username":"disco8139","name":"@_discord_346546848510640128:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-flehsejfeiejzkny"},"content":null,"modes":[]}
2020-03-30 15:22:53.177100 {"type":"join","timestamp":1585581773.177147,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"EKLynxDiscord[m]","nickname":"EKLynxDiscord[m]","username":"disco8539","name":"@_discord_86990078286503936:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-osumcywtstbasthz"},"content":null,"modes":[]}
2020-03-30 15:22:56.778000 {"type":"join","timestamp":1585581776.7780108,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ttocslliwDiscord","nickname":"ttocslliwDiscord","username":"disco9832","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-qhspxxyasihhfjfl"},"content":null,"modes":[]}
2020-03-30 15:22:59.912100 {"type":"join","timestamp":1585581779.9121222,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"zwelsternDiscord","nickname":"zwelsternDiscord","username":"disco7128","name":"@_discord_576029729706999808:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-vvurujtfajflfudi"},"content":null,"modes":[]}
2020-03-30 15:23:02.308000 {"type":"join","timestamp":1585581782.308026,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Sean|FortmaticDi","nickname":"Sean|FortmaticDi","username":"disco8309","name":"@_discord_512004478417764362:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-uwcscxkggvanqnfl"},"content":null,"modes":[]}
2020-03-30 15:23:05.386100 {"type":"join","timestamp":1585581785.3860517,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"captain-nemoDisc","nickname":"captain-nemoDisc","username":"disco8337","name":"@_discord_326557018095747083:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-tbbvcsvcetnnebra"},"content":null,"modes":[]}
2020-03-30 15:23:06.716600 {"type":"join","timestamp":1585581786.7165952,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"kanejDiscord[m]","nickname":"kanejDiscord[m]","username":"disco7031","name":"@_discord_483909468208365581:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-jbubsrgyzyuvhymf"},"content":null,"modes":[]}
2020-03-30 15:23:06.718400 {"type":"join","timestamp":1585581786.7183702,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Rick[m]","nickname":"Rick[m]","username":"disco6441","name":"@_discord_491023141477416981:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wsxzljoknbqniixo"},"content":null,"modes":[]}
2020-03-30 15:23:15.613100 {"type":"join","timestamp":1585581795.613058,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"GuillaumeDiscord","nickname":"GuillaumeDiscord","username":"disco7093","name":"@_discord_407245129632448513:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-rmnyjsgjcmlsobwj"},"content":null,"modes":[]}
2020-03-30 15:23:15.685400 {"type":"join","timestamp":1585581795.6854312,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"TianyiDiscord[m4","nickname":"TianyiDiscord[m4","username":"disco7202","name":"@_discord_594120398250180611:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wosjgxegxkfcpane"},"content":null,"modes":[]}
2020-03-30 15:23:16.059500 {"type":"join","timestamp":1585581796.05948,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"pr1meDiscord[m]","nickname":"pr1meDiscord[m]","username":"disco8209","name":"@_discord_342096291289104385:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-llhatqtmqkfmhsjq"},"content":null,"modes":[]}
2020-03-30 15:23:16.065200 {"type":"join","timestamp":1585581796.0651975,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"jessicaschilling","nickname":"jessicaschilling","username":"disco7188","name":"@_discord_576446963587874853:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-jdynrexbwvosocoa"},"content":null,"modes":[]}
2020-03-30 15:23:16.060100 {"type":"join","timestamp":1585581796.0600636,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"AltFreqDiscord[m","nickname":"AltFreqDiscord[m","username":"disco9788","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-mhxgoghtryorwxmv"},"content":null,"modes":[]}
2020-03-30 15:23:16.150200 {"type":"join","timestamp":1585581796.1501973,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"JoejoeDiscord[m]","nickname":"JoejoeDiscord[m]","username":"disco8318","name":"@_discord_636327913834283008:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xkfrocskagfoltrw"},"content":null,"modes":[]}
2020-03-30 15:23:16.143400 {"type":"join","timestamp":1585581796.1433623,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"jklepatchDiscord","nickname":"jklepatchDiscord","username":"disco6790","name":"@_discord_480265457962582046:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-rgcfkwrmdwboruky"},"content":null,"modes":[]}
2020-03-30 15:23:16.172800 {"type":"join","timestamp":1585581796.1727767,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"TroyDiscord[m]","nickname":"TroyDiscord[m]","username":"disco9466","name":"@_discord_511758359482073091:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ujykbktfepoqwpap"},"content":null,"modes":[]}
2020-03-30 15:23:17.535700 {"type":"join","timestamp":1585581797.5356817,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"test123Discord[m","nickname":"test123Discord[m","username":"disco7235","name":"@_discord_571973437090824213:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-msbaqpvrtweyfjct"},"content":null,"modes":[]}
2020-03-30 15:23:17.534600 {"type":"join","timestamp":1585581797.534608,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"TyphooNDiscord[4","nickname":"TyphooNDiscord[4","username":"disco9470","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-orhgjtlhiflmsgzb"},"content":null,"modes":[]}
2020-03-30 15:23:19.514300 {"type":"join","timestamp":1585581799.514319,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"leoalvarezhDisco","nickname":"leoalvarezhDisco","username":"disco7196","name":"@_discord_512593077689516032:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-hworknxojbxjfqhb"},"content":null,"modes":[]}
2020-03-30 15:23:19.525200 {"type":"join","timestamp":1585581799.525173,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"berDiscord[m]","nickname":"berDiscord[m]","username":"disco7069","name":"@_discord_101150387972608000:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-vxckxeyfwspmuxhh"},"content":null,"modes":[]}
2020-03-30 15:23:29.044600 {"type":"join","timestamp":1585581809.0446472,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"RDeckardDiscord[","nickname":"RDeckardDiscord[","username":"disco7084","name":"@_discord_544179164622880778:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-rebwyjnqeoyqpisu"},"content":null,"modes":[]}
2020-03-30 15:23:31.189300 {"type":"join","timestamp":1585581811.1893399,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"RyonezCoruscare0","nickname":"RyonezCoruscare0","username":"disco7058","name":"@_discord_158890632461549569:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-nbmpjtzhxaumteez"},"content":null,"modes":[]}
2020-03-30 15:23:31.469800 {"type":"join","timestamp":1585581811.4697967,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"CharlieRaptoreum","nickname":"CharlieRaptoreum","username":"disco8232","name":"@_discord_375268465097048064:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-eetpztyztvlozpnh"},"content":null,"modes":[]}
2020-03-30 15:23:32.952200 {"type":"join","timestamp":1585581812.952243,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"gunttedDiscord[m","nickname":"gunttedDiscord[m","username":"disco7705","name":"@_discord_251451321603850241:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ektdfseynpmohcxe"},"content":null,"modes":[]}
2020-03-30 15:23:35.057000 {"type":"join","timestamp":1585581815.05702,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ZipperSKDiscord[","nickname":"ZipperSKDiscord[","username":"disco8213","name":"@_discord_348849337939263488:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-nsognvzmhnzbzqdo"},"content":null,"modes":[]}
2020-03-30 15:23:38.114200 {"type":"join","timestamp":1585581818.1142495,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"jenncloud[m]","nickname":"jenncloud[m]","username":"disco6458","name":"@_discord_387416548018749440:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-hkjwyyvdnxhvcamy"},"content":null,"modes":[]}
2020-03-30 15:23:39.995100 {"type":"join","timestamp":1585581819.9950864,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"gorhgorhDiscord[","nickname":"gorhgorhDiscord[","username":"disco7022","name":"@_discord_103434820591304704:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-lwovnicyqkdwrouh"},"content":null,"modes":[]}
2020-03-30 15:23:40.053200 {"type":"join","timestamp":1585581820.053229,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"jazzy-jeff^_^Dis","nickname":"jazzy-jeff^_^Dis","username":"disco7190","name":"@_discord_224165982577491968:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-rlyyoefexcconisw"},"content":null,"modes":[]}
2020-03-30 15:23:46.500200 {"type":"join","timestamp":1585581826.500182,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"HaybalesDiscord[","nickname":"HaybalesDiscord[","username":"disco9831","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-jezuvuuprahjojlj"},"content":null,"modes":[]}
2020-03-30 15:23:47.458500 {"type":"join","timestamp":1585581827.4584916,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"TimeOnDiscord[m]","nickname":"TimeOnDiscord[m]","username":"disco8428","name":"@_discord_177757007535669249:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-hmynwyhofhgvswwi"},"content":null,"modes":[]}
2020-03-30 15:23:50.016900 {"type":"join","timestamp":1585581830.0168946,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"eddy[m]","nickname":"eddy[m]","username":"disco6491","name":"@_discord_571365262780006451:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pnlguvkahqsvcvni"},"content":null,"modes":[]}
2020-03-30 15:23:52.771100 {"type":"join","timestamp":1585581832.7711058,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"dy5es41Discord[m","nickname":"dy5es41Discord[m","username":"disco6932","name":"@_discord_499771904626786314:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ekhsiamhdkohywiz"},"content":null,"modes":[]}
2020-03-30 15:24:00.416600 {"type":"join","timestamp":1585581840.416589,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ShruthiDiscord[m","nickname":"ShruthiDiscord[m","username":"disco7674","name":"@_discord_619853508648370187:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-byunpvlpsalrkvah"},"content":null,"modes":[]}
2020-03-30 15:24:03.274400 {"type":"join","timestamp":1585581843.2743561,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"katakotoDiscord[","nickname":"katakotoDiscord[","username":"disco7132","name":"@_discord_485969201710759956:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-spgmufgbtfvgnqgj"},"content":null,"modes":[]}
2020-03-30 15:24:03.817800 {"type":"join","timestamp":1585581843.8178387,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"h2Discord[m]","nickname":"h2Discord[m]","username":"disco6606","name":"@_discord_445786513876189185:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-fhtivrdgcjfizzih"},"content":null,"modes":[]}
2020-03-30 15:24:16.169800 {"type":"join","timestamp":1585581856.1698225,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"skillman623Disco","nickname":"skillman623Disco","username":"disco7124","name":"@_discord_160877998155759616:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ryqsxknuesizkcuy"},"content":null,"modes":[]}
2020-03-30 15:24:17.901800 {"type":"join","timestamp":1585581857.901754,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"mapachurroDiscor","nickname":"mapachurroDiscor","username":"disco8298","name":"@_discord_635659409233543169:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ipdyzytdckvkqakx"},"content":null,"modes":[]}
2020-03-30 15:24:27.251300 {"type":"join","timestamp":1585581867.2513328,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"n9tDiscord[m]","nickname":"n9tDiscord[m]","username":"disco7214","name":"@_discord_568208955864514610:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-nzfgkopmthfrrnxf"},"content":null,"modes":[]}
2020-03-30 15:24:27.868100 {"type":"join","timestamp":1585581867.8680935,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"touzaikokonDisco","nickname":"touzaikokonDisco","username":"disco9298","name":"@_discord_174291013605654529:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pgpidazyqyvwkofn"},"content":null,"modes":[]}
2020-03-30 15:24:28.841500 {"type":"join","timestamp":1585581868.8414698,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"DerekDiscord[m]","nickname":"DerekDiscord[m]","username":"disco6911","name":"@_discord_215768823310188544:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-yegnqtgyoozvmist"},"content":null,"modes":[]}
2020-03-30 15:24:38.242400 {"type":"join","timestamp":1585581878.2423623,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"jmank88Discord[m","nickname":"jmank88Discord[m","username":"disco7165","name":"@_discord_494889102672527360:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-cnnixyfrtohbczol"},"content":null,"modes":[]}
2020-03-30 15:24:46.814600 {"type":"join","timestamp":1585581886.814648,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Mairkur[m]1","nickname":"Mairkur[m]1","username":"disco6385","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xnsyhsqlsffyjegu"},"content":null,"modes":[]}
2020-03-30 15:24:47.896200 {"type":"join","timestamp":1585581887.8961694,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"dhenz3SpeakDisco","nickname":"dhenz3SpeakDisco","username":"disco7139","name":"@_discord_324604443137933322:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-efjpbckfplcyyzmh"},"content":null,"modes":[]}
2020-03-30 15:24:50.367800 {"type":"join","timestamp":1585581890.3678343,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"EdEdorEddyDiscor","nickname":"EdEdorEddyDiscor","username":"disco8336","name":"@_discord_609079846752092180:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-crqbpptcyuhzelly"},"content":null,"modes":[]}
2020-03-30 15:24:52.815800 {"type":"join","timestamp":1585581892.8158321,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"OboDiscord[m]","nickname":"OboDiscord[m]","username":"disco6864","name":"@_discord_159094044784328704:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zcupevcohzdzlqyf"},"content":null,"modes":[]}
2020-03-30 15:25:06.887400 {"type":"join","timestamp":1585581906.887355,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"MasonDiscord[m]","nickname":"MasonDiscord[m]","username":"disco9301","name":"@_discord_420259227567783936:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-cmgffvmusxydovvp"},"content":null,"modes":[]}
2020-03-30 15:25:11.124500 {"type":"join","timestamp":1585581911.124506,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Lilz|BetaMe[m]","nickname":"Lilz|BetaMe[m]","username":"disco4740","name":"@_discord_386600418886680596:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-jorjxdjmhnstamrv"},"content":null,"modes":[]}
2020-03-30 15:25:12.338500 {"type":"join","timestamp":1585581912.338513,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Keegen[m]","nickname":"Keegen[m]","username":"disco6331","name":"@_discord_594136657402527745:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-kobhovhajikejxsf"},"content":null,"modes":[]}
2020-03-30 15:25:20.709800 {"type":"join","timestamp":1585581920.7098274,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Luna14Discord[m]","nickname":"Luna14Discord[m]","username":"disco7135","name":"@_discord_580804920421253141:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xywwbzysfnrqkjow"},"content":null,"modes":[]}
2020-03-30 15:25:37.912300 {"type":"join","timestamp":1585581937.912315,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"fozzieDiscord[m]","nickname":"fozzieDiscord[m]","username":"disco7137","name":"@_discord_517452408926896163:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-htleoybosyxnjgol"},"content":null,"modes":[]}
2020-03-30 15:25:39.925200 {"type":"join","timestamp":1585581939.925182,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Googol30Discord[","nickname":"Googol30Discord[","username":"disco9296","name":"@_discord_151649643900567552:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-yihoseaudfvtefrc"},"content":null,"modes":[]}
2020-03-30 15:45:41.982200 {"type":"join","timestamp":1585583141.9821765,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"fozzieDiscord[m]","nickname":"fozzieDiscord[m]","username":"disco7137","name":"@_discord_517452408926896163:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-htleoybosyxnjgol"},"content":null,"modes":[]}
2020-03-30 15:45:41.994400 {"type":"join","timestamp":1585583141.9943554,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Luna14Discord[m]","nickname":"Luna14Discord[m]","username":"disco7135","name":"@_discord_580804920421253141:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xywwbzysfnrqkjow"},"content":null,"modes":[]}
2020-03-30 15:45:42.015100 {"type":"join","timestamp":1585583142.0150979,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"gunttedDiscord[m","nickname":"gunttedDiscord[m","username":"disco7705","name":"@_discord_251451321603850241:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ektdfseynpmohcxe"},"content":null,"modes":[]}
