2016-07-02 00:02:03.351000 {"type":"message","timestamp":"1467417723.351000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"KartikPrabhu","nickname":"KartikPrabhu","name":"KartikPrabhu","username":null},"content":"make blog post"}
2016-07-02 16:28:19.496000 {"type":"message","timestamp":"1467476899.496000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@WordPressTTT] New #WPorgSupport > https:\/\/wordpress.org\/support\/topic\/no-relme#post-8596458 > David Shanske on \"[Plugin: IndieWeb] No rel=me\" (http:\/\/twtr.io\/1EM0eTxiWGY)"}
2016-07-02 16:38:29.826000 {"type":"join","timestamp":"1467477509.826000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"glennjones","nickname":"glennjones","name":"glennjones","username":null},"content":"glennjones joined #indiewebcamp"}
2016-07-02 16:39:20.137000 {"type":"join","timestamp":"1467477560.137000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"mlncn","nickname":"mlncn","name":"mlncn","username":null},"content":"mlncn joined #indiewebcamp"}
2016-07-02 16:43:43.291000 {"type":"join","timestamp":"1467477823.291000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"KevinMarks","nickname":"KevinMarks","name":"KevinMarks","username":null},"content":"KevinMarks joined #indiewebcamp"}
2016-07-02 16:51:28.836000 {"type":"message","timestamp":"1467478288.836000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"petermolnar","nickname":"petermolnar","name":"petermolnar","username":null},"content":"indieweb-sidetrack question: what prefix do you people use for your domain's main email? since I'm starting to move to a new main domain, I'm reconsidering to replace the hello@ prefix, but I need tips."}
2016-07-02 16:52:33.022000 {"type":"message","timestamp":"1467478353.022000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"\u000314[[\u000307Planning\u000314]]\u00034 \u000310 \u000302https:\/\/indiewebcamp.com\/wiki\/index.php?diff=29248&oldid=29165&rcid=29199\u0003 \u00035*\u0003 \u000303Tantek.com\u0003 \u00035*\u0003 (+3) \u000310\/* San Francisco *\/ July looking doubtful for me (3 weeks is short notice though still not impossible)\u0003"}
2016-07-02 16:53:08.614000 {"type":"message","timestamp":"1467478388.614000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"sknebel","nickname":"sknebel","name":"sknebel","username":null},"content":"petermolnar: for what? I use a lot of them, to make filtering\/sorting easier"}
2016-07-02 16:53:11.269000 {"type":"join","timestamp":"1467478391.269000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"tantek joined #indiewebcamp"}
2016-07-02 16:53:47.023000 {"type":"message","timestamp":"1467478427.023000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"petermolnar","nickname":"petermolnar","name":"petermolnar","username":null},"content":"nah, I filter based on other headers, trying to minimize the number of email addresses I have"}
2016-07-02 16:54:01.582000 {"type":"message","timestamp":"1467478441.582000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"petermolnar","nickname":"petermolnar","name":"petermolnar","username":null},"content":"but in this case, main, personal, give-away like for contact purposes"}
2016-07-02 16:54:26.356000 {"type":"message","timestamp":"1467478466.356000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"petermolnar: I also prefer to use a different email address for different accounts so I know where spam likely came from"}
2016-07-02 16:54:51.059000 {"type":"message","timestamp":"1467478491.059000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"petermolnar: I've seen hello@ me@ (your-first-letter)@"}
2016-07-02 16:55:17.128000 {"type":"message","timestamp":"1467478517.128000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"sknebel","nickname":"sknebel","name":"sknebel","username":null},"content":"hello@ sounds fine to me. a bit uncommon, but that isn't necessarily bad (less spam than contact@ I assume ;)), it's obvious that it is a general contact address"}
2016-07-02 16:55:29.410000 {"type":"message","timestamp":"1467478529.410000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"kevinmarks what is html5lib?"}
2016-07-02 16:55:45.845000 {"type":"message","timestamp":"1467478545.845000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"hmm - is it something you're using for indieweb stuff that we could\/should document accordingly?"}
2016-07-02 17:00:33.525000 {"type":"message","timestamp":"1467478833.525000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@airbornesurfer] How To Break Open The Web #IndieWeb #WorldWideWeb http:\/\/airbornesurfer.com\/?p=14100 https:\/\/twitter.com\/airbornesurfer\/status\/749286630754836480\/photo\/1 (http:\/\/twtr.io\/1EM3Yu77wo0)"}
2016-07-02 17:02:13.930000 {"type":"message","timestamp":"1467478933.930000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@laraselem] The latest Gest\u00c3\u00a3o Legal! http:\/\/paper.li\/laraselem\/1411837313?edition_id=b76e0c20-4076-11e6-8b0f-0cc47a0d164b #spon #indieweb (http:\/\/twtr.io\/1EM3hKNjLZ4)"}
2016-07-02 17:02:35.216000 {"type":"join","timestamp":"1467478955.216000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"wolftune","nickname":"wolftune","name":"wolftune","username":null},"content":"wolftune joined #indiewebcamp"}
2016-07-02 17:08:49.102000 {"type":"message","timestamp":"1467479329.102000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@davisfnp] The latest Stand out Tweets! http:\/\/paper.li\/davisfnp\/1393081743?edition_id=a1fb36a0-4077-11e6-b680-0cc47a0d1605 #indieweb #dwebsummit (http:\/\/twtr.io\/1EM4HpS1tM4)"}
2016-07-02 17:10:47.243000 {"type":"join","timestamp":"1467479447.243000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"KevinMarks_","nickname":"KevinMarks_","name":"KevinMarks_","username":null},"content":"KevinMarks_ joined #indiewebcamp"}
2016-07-02 17:13:29.459000 {"type":"message","timestamp":"1467479609.459000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@TheBombDigg] The latest TheBOMBDIGGS Tips & Trends! http:\/\/paper.li\/TheBombDigg\/1340630022?edition_id=49fcdb60-4078-11e6-b680-0cc47a0d1605 #indieweb #dwebsummit (http:\/\/twtr.io\/1EM4i1UEf4G)"}
2016-07-02 17:16:36.958000 {"type":"message","timestamp":"1467479796.958000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"petermolnar","nickname":"petermolnar","name":"petermolnar","username":null},"content":"I should just use the webmaster@; it has to be there already anyway, and it also has a retro vibe :D"}
2016-07-02 17:16:55.433000 {"type":"message","timestamp":"1467479815.433000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"it is probable"}
2016-07-02 17:17:27.402000 {"type":"join","timestamp":"1467479847.402000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"[kevinmarks]","nickname":"[kevinmarks]","name":"[kevinmarks]","username":null},"content":"[kevinmarks] joined #indiewebcamp"}
2016-07-02 17:17:27.541000 {"type":"message","timestamp":"1467479847.541000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"[kevinmarks]","nickname":"[kevinmarks]","name":"[kevinmarks]","username":null},"content":"I don't have email on kevinmarks.com"}
2016-07-02 17:17:43.172000 {"type":"message","timestamp":"1467479863.172000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"[kevinmarks]","nickname":"[kevinmarks]","name":"[kevinmarks]","username":null},"content":"Though kevinmarks@gmail.com is getting a lot of reverse identity theft at the moment"}
2016-07-02 17:18:09.720000 {"type":"message","timestamp":"1467479889.720000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"petermolnar","nickname":"petermolnar","name":"petermolnar","username":null},"content":"what is reverse identity theft?"}
2016-07-02 17:18:11.820000 {"type":"message","timestamp":"1467479891.820000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"It looks like we don't have a page for \"reverse identity theft\" yet. Would you like to create it? https:\/\/indiewebcamp.com\/s\/10P9"}
2016-07-02 17:18:20.100000 {"type":"message","timestamp":"1467479900.100000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"petermolnar","nickname":"petermolnar","name":"petermolnar","username":null},"content":"(serious question)"}
2016-07-02 17:20:17.951000 {"type":"message","timestamp":"1467480017.951000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"[kevinmarks]","nickname":"[kevinmarks]","name":"[kevinmarks]","username":null},"content":"Reverse identity theft is when someone else uses your email address by mistake to sign up for something and you get all their personal information emailed to you. See https:\/\/xkcd.com\/1279\/"}
2016-07-02 17:20:19.486000 {"type":"message","timestamp":"1467480019.486000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"\u000314[[\u000307Reverse identity theft\u000314]]\u00034 !N\u000310 \u000302https:\/\/indiewebcamp.com\/wiki\/index.php?oldid=29249&rcid=29200\u0003 \u00035*\u0003 \u000303Loqi.me\u0003 \u00035*\u0003 (+217) \u000310prompted by petermolnar https:\/\/indiewebcamp.com\/irc\/2016-07-02\/line\/1467479889720 and dfn added by [kevinmarks]\u0003"}
2016-07-02 17:20:19.553000 {"type":"message","timestamp":"1467480019.553000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"ok"}
2016-07-02 17:21:39.120000 {"type":"message","timestamp":"1467480099.120000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"petermolnar","nickname":"petermolnar","name":"petermolnar","username":null},"content":"lol, I wasn't familiar with this term"}
2016-07-02 17:22:25.352000 {"type":"message","timestamp":"1467480145.352000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@kevinmarks] The point of html is to be a resilient long term document format. Replacing it with nested javascript dependencies is a bad idea. #indieweb (http:\/\/twtr.io\/1EM5XGAbGzk)"}
2016-07-02 17:22:26.899000 {"type":"message","timestamp":"1467480146.899000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[indieweb] \"The point of html is to be a resilient long term document format. Replacing it with nested javascript dependencies is a bad idea. #indieweb\" by Kevin Marks http:\/\/known.kevinmarks.com\/2016\/the-point-of-html-is-to-be-a-resilient-long"}
2016-07-02 17:25:34.960000 {"type":"message","timestamp":"1467480334.960000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"KevinMarks_","nickname":"KevinMarks_","name":"KevinMarks_","username":null},"content":"Looks like I missed the definition window. We're using Html5lib in the python mf2 parser, but there are messy dependencies between different components, and python's \"we'll cope with what you have\" attitude makes it more complicated to get right this time."}
2016-07-02 17:26:04.411000 {"type":"join","timestamp":"1467480364.411000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"tantek joined #indiewebcamp"}
2016-07-02 17:30:04.297000 {"type":"join","timestamp":"1467480604.297000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"tantek","nickname":"tantek","name":"tantek","username":null},"content":"tantek joined #indiewebcamp"}
2016-07-02 17:35:30.871000 {"type":"join","timestamp":"1467480930.871000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"tantek_","nickname":"tantek_","name":"tantek_","username":null},"content":"tantek_ joined #indiewebcamp"}
2016-07-02 17:40:45.580000 {"type":"join","timestamp":"1467481245.580000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"leg","nickname":"leg","name":"leg","username":null},"content":"leg joined #indiewebcamp"}
2016-07-02 18:14:06.227000 {"type":"message","timestamp":"1467483246.227000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@PaulReed33] The latest The Small Business Hub! http:\/\/paper.li\/PaulReed33\/1342829670?edition_id=c06031a0-4080-11e6-b680-0cc47a0d1605 #indieweb #dwebsummit (http:\/\/twtr.io\/1EMA9tEQQjo)"}
2016-07-02 18:40:22.241000 {"type":"join","timestamp":"1467484822.241000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"wolftune","nickname":"wolftune","name":"wolftune","username":null},"content":"wolftune joined #indiewebcamp"}
2016-07-02 18:44:08.175000 {"type":"join","timestamp":"1467485048.175000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"lmorchard","nickname":"lmorchard","name":"lmorchard","username":null},"content":"lmorchard joined #indiewebcamp"}
2016-07-02 18:46:21.085000 {"type":"message","timestamp":"1467485181.085000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@CreativeWrkspce] The latest The Daily Grind! http:\/\/paper.li\/CreativeWrkspce\/1396464328?edition_id=430e0880-4085-11e6-a975-002590a5ba2d #indieweb #dwebsummit (http:\/\/twtr.io\/1EMD3u1rURb)"}
2016-07-02 18:50:23.441000 {"type":"message","timestamp":"1467485423.441000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"GWG","nickname":"GWG","name":"GWG","username":null},"content":"This is why I have so much trouble...I need to work on better documentation for the plugins."}
2016-07-02 19:03:03.084000 {"type":"join","timestamp":"1467486183.084000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"wolftune","nickname":"wolftune","name":"wolftune","username":null},"content":"wolftune joined #indiewebcamp"}
2016-07-02 19:11:19.153000 {"type":"message","timestamp":"1467486679.153000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@WordPressTTT] New #WPorgSupport > https:\/\/wordpress.org\/support\/topic\/no-relme#post-8596784 > MichaelZed on \"[Plugin: IndieWeb] No rel=me\" (http:\/\/twtr.io\/1EMFJbcFPXC)"}
2016-07-02 19:11:28.512000 {"type":"message","timestamp":"1467486688.512000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@WordPressTTT] New #WPorgSupport > https:\/\/wordpress.org\/support\/topic\/no-relme#post-8596789 > David Shanske on \"[Plugin: IndieWeb] No rel=me\" (http:\/\/twtr.io\/1EMFKTE_LNQ)"}
2016-07-02 19:18:12.244000 {"type":"join","timestamp":"1467487092.244000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"snarfed","nickname":"snarfed","name":"snarfed","username":null},"content":"snarfed joined #indiewebcamp"}
2016-07-02 19:29:09.048000 {"type":"message","timestamp":"1467487749.048000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@WordPressTTT] New #WPorgSupport > https:\/\/wordpress.org\/support\/topic\/no-relme#post-8596810 > MichaelZed on \"[Plugin: IndieWeb] No rel=me\" (http:\/\/twtr.io\/1EMGuo8WUyf)"}
2016-07-02 19:31:36.962000 {"type":"join","timestamp":"1467487896.962000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"KevinMarks","nickname":"KevinMarks","name":"KevinMarks","username":null},"content":"KevinMarks joined #indiewebcamp"}
2016-07-02 19:34:22.064000 {"type":"join","timestamp":"1467488062.064000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"eran","nickname":"eran","name":"eran","username":null},"content":"eran joined #indiewebcamp"}
2016-07-02 19:36:36.115000 {"type":"join","timestamp":"1467488196.115000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"dogada","nickname":"dogada","name":"dogada","username":null},"content":"dogada joined #indiewebcamp"}
2016-07-02 19:41:09.614000 {"type":"message","timestamp":"1467488469.614000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@KC730] The latest Krystal's List! http:\/\/paper.li\/KC730\/1409514045?edition_id=e9362e20-408c-11e6-8b0f-0cc47a0d164b #indieweb #dwebsummit (http:\/\/twtr.io\/1EMHzRLv8eV)"}
2016-07-02 19:42:08.592000 {"type":"message","timestamp":"1467488528.592000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@linux_everyday] https:\/\/indieauth.com - Sign in with your domain name (using the rel-me-auth http:\/\/microformats.org\/wiki\/relmeauth protocol. #linux_everyday (http:\/\/twtr.io\/1EMJ4tLVVEf)"}
2016-07-02 20:02:41.496000 {"type":"join","timestamp":"1467489761.496000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"glennjones","nickname":"glennjones","name":"glennjones","username":null},"content":"glennjones joined #indiewebcamp"}
2016-07-02 20:06:41.184000 {"type":"message","timestamp":"1467490001.184000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@soboconcepts] The latest The SOBO Sizzler! http:\/\/paper.li\/soboconcepts\/1345644380?edition_id=7c6f8350-4090-11e6-bfc9-0cc47a0d1609 #indieweb #dwebsummit (http:\/\/twtr.io\/1EMLHDSkRgL)"}
2016-07-02 20:29:20.187000 {"type":"join","timestamp":"1467491360.187000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"singpolyma","nickname":"singpolyma","name":"singpolyma","username":null},"content":"singpolyma joined #indiewebcamp"}
2016-07-02 20:37:42.394000 {"type":"join","timestamp":"1467491862.394000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"slick","nickname":"slick","name":"slick","username":null},"content":"slick joined #indiewebcamp"}
2016-07-02 20:39:42.720000 {"type":"join","timestamp":"1467491982.720000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"KevinMarks_","nickname":"KevinMarks_","name":"KevinMarks_","username":null},"content":"KevinMarks_ joined #indiewebcamp"}
2016-07-02 20:48:40.710000 {"type":"join","timestamp":"1467492520.710000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"KevinMarks","nickname":"KevinMarks","name":"KevinMarks","username":null},"content":"KevinMarks joined #indiewebcamp"}
2016-07-02 20:49:26.747000 {"type":"join","timestamp":"1467492566.747000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"mlncn","nickname":"mlncn","name":"mlncn","username":null},"content":"mlncn joined #indiewebcamp"}
2016-07-02 20:57:47.807000 {"type":"join","timestamp":"1467493067.807000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"glennjones","nickname":"glennjones","name":"glennjones","username":null},"content":"glennjones joined #indiewebcamp"}
2016-07-02 21:00:45.831000 {"type":"join","timestamp":"1467493245.831000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"KevinMarks","nickname":"KevinMarks","name":"KevinMarks","username":null},"content":"KevinMarks joined #indiewebcamp"}
2016-07-02 21:35:15.212000 {"type":"join","timestamp":"1467495315.212000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"KevinMarks_","nickname":"KevinMarks_","name":"KevinMarks_","username":null},"content":"KevinMarks_ joined #indiewebcamp"}
2016-07-02 21:42:18.160000 {"type":"join","timestamp":"1467495738.160000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"KevinMarks","nickname":"KevinMarks","name":"KevinMarks","username":null},"content":"KevinMarks joined #indiewebcamp"}
2016-07-02 21:54:25.438000 {"type":"join","timestamp":"1467496465.438000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"snarfed","nickname":"snarfed","name":"snarfed","username":null},"content":"snarfed joined #indiewebcamp"}
2016-07-02 21:54:26.694000 {"type":"join","timestamp":"1467496466.694000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"wolftune","nickname":"wolftune","name":"wolftune","username":null},"content":"wolftune joined #indiewebcamp"}
2016-07-02 21:57:43.894000 {"type":"join","timestamp":"1467496663.894000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"singpolyma","nickname":"singpolyma","name":"singpolyma","username":null},"content":"singpolyma joined #indiewebcamp"}
2016-07-02 22:06:54.357000 {"type":"message","timestamp":"1467497214.357000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@InvokeResults] The latest The business-tips Daily! http:\/\/paper.li\/InvokeResults\/business-tips?edition_id=48376100-40a1-11e6-a975-002590a5ba2d #indieweb #dwebsummit (http:\/\/twtr.io\/1EMX5fY5HSQ)"}
2016-07-02 22:13:02.154000 {"type":"join","timestamp":"1467497582.154000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"[kevinmarks]","nickname":"[kevinmarks]","name":"[kevinmarks]","username":null},"content":"[kevinmarks] joined #indiewebcamp"}
2016-07-02 22:13:02.246000 {"type":"message","timestamp":"1467497582.246000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"[kevinmarks]","nickname":"[kevinmarks]","name":"[kevinmarks]","username":null},"content":"How is paper li picking up hashtags"}
2016-07-02 22:21:00.104000 {"type":"join","timestamp":"1467498060.104000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"leg","nickname":"leg","name":"leg","username":null},"content":"leg joined #indiewebcamp"}
2016-07-02 22:25:16.367000 {"type":"message","timestamp":"1467498316.367000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"sknebel","nickname":"sknebel","name":"sknebel","username":null},"content":"[kevinmarks]: since they are manually created aggregations"}
2016-07-02 22:25:52.064000 {"type":"join","timestamp":"1467498352.064000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"sknebel","nickname":"sknebel","name":"sknebel","username":null},"content":"sknebel joined #indiewebcamp"}
2016-07-02 22:26:35.772000 {"type":"message","timestamp":"1467498395.772000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"sknebel","nickname":"sknebel","name":"sknebel","username":null},"content":"s\/since\/seems"}
2016-07-02 22:27:23.159000 {"type":"message","timestamp":"1467498443.159000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"sknebel","nickname":"sknebel","name":"sknebel","username":null},"content":"and looking at @InvokeResults they seem to have picked random \"popular\" hashtags manually ..."}
2016-07-02 22:27:24.748000 {"type":"message","timestamp":"1467498444.748000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"sknebel","nickname":"sknebel","name":"sknebel","username":null},"content":"https:\/\/twitter.com\/InvokeResults\/status\/748276584684072960"}
2016-07-02 22:27:27.062000 {"type":"message","timestamp":"1467498447.062000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@InvokeResults] The latest The business-tips Daily! http:\/\/paper.li\/InvokeResults\/business-tips?edition_id=c898ee30-3e45-11e6-a975-002590a5ba2d #brexit #gameofthrones (http:\/\/twtr.io\/1EF2j6ZXSw0)"}
2016-07-02 23:08:05.059000 {"type":"message","timestamp":"1467500885.059000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@askk2] The latest The Ask K2 Daily! http:\/\/paper.li\/askk2\/askk2?edition_id=d28c4e80-40a9-11e6-8b0f-0cc47a0d164b #indieweb #employees (http:\/\/twtr.io\/1EMbaa0iaU5)"}
2016-07-02 23:08:14.624000 {"type":"message","timestamp":"1467500894.624000","network":"irc","server":"freenode","channel":{"id":"#indiewebcamp","name":"#indiewebcamp"},"author":{"uid":"Loqi","nickname":"Loqi","name":"Loqi","username":null},"content":"[@FyeBye] The latest The FyeBye Daily! http:\/\/paper.li\/FyeBye\/1345244910?edition_id=d97e42c0-40a9-11e6-bfc9-0cc47a0d1609 Thanks to @ABCWorldNews #indieweb #dwebsummit (http:\/\/twtr.io\/1EMbbZpJXpM)"}
